subscriber_id,signup_date_key,signup_date,country_id,region_id,current_plan_id,primary_device_id,acquisition_channel,subscriber_status,churn_date_key,tenure_months,extra_members_count,estimated_ltv_usd
122816,20210729,2021-07-29,1,1,1,1,Social Media Campaign,Active,,53,0,264.47
122817,20250617,2025-06-17,5,2,4,1,Social Media Campaign,Active,,6,0,92.94
122818,20210516,2021-05-16,5,2,4,5,ISP / Telco Bundle,Active,,55,0,851.95
122819,20210214,2021-02-14,19,4,4,2,Organic Word of Mouth,Active,,58,0,898.42
122820,20230405,2023-04-05,6,2,5,2,ISP / Telco Bundle,Active,,32,0,735.68
122821,20210515,2021-05-15,8,2,1,3,Search & SEO,Churned,20231210.0,31,0,154.69
122822,20230930,2023-09-30,13,3,4,5,Organic Word of Mouth,Active,,27,0,418.23
122823,20231023,2023-10-23,19,4,2,1,Social Media Campaign,Churned,20251015.0,24,0,239.76
122824,20240810,2024-08-10,3,2,3,1,Search & SEO,Active,,16,0,111.84
122825,20231111,2023-11-11,10,2,4,3,Search & SEO,Active,,25,0,387.25
122826,20250914,2025-09-14,14,3,4,1,Social Media Campaign,Active,,3,0,46.47
122827,20241107,2024-11-07,7,2,2,1,Search & SEO,Active,,13,0,129.87
122828,20250905,2025-09-05,3,2,5,1,Smart TV Pre-install,Active,,3,0,68.97
122829,20200318,2020-03-18,5,2,5,1,Referral,Churned,20250226.0,59,0,1356.41
122830,20240720,2024-07-20,3,2,4,3,Search & SEO,Active,,17,0,263.33
122831,20210601,2021-06-01,6,2,4,1,Search & SEO,Churned,20220923.0,15,0,232.35
122832,20250905,2025-09-05,12,2,4,3,Organic Word of Mouth,Active,,3,0,46.47
122833,20231105,2023-11-05,1,1,3,2,Search & SEO,Churned,20241028.0,11,0,76.89
122834,20200614,2020-06-14,20,4,4,1,Organic Word of Mouth,Churned,20210503.0,11,0,170.39
122835,20200629,2020-06-29,14,3,5,4,Search & SEO,Active,,66,0,1517.34
122836,20250724,2025-07-24,4,2,3,3,Organic Word of Mouth,Active,,5,0,34.95
122837,20230906,2023-09-06,18,4,1,2,Organic Word of Mouth,Active,,27,0,134.73
122838,20251217,2025-12-17,15,3,4,1,Smart TV Pre-install,Active,,1,0,15.49
122839,20240601,2024-06-01,13,3,3,2,Organic Word of Mouth,Active,,18,0,125.82
122840,20230716,2023-07-16,20,4,4,4,Social Media Campaign,Churned,20250829.0,25,0,387.25
122841,20251202,2025-12-02,6,2,5,4,Social Media Campaign,Active,,1,0,22.99
122842,20250401,2025-04-01,14,3,4,3,Social Media Campaign,Active,,8,0,123.92
122843,20240517,2024-05-17,2,1,5,1,Social Media Campaign,Active,,19,0,436.81
122844,20241102,2024-11-02,2,1,4,1,Social Media Campaign,Churned,20250716.0,8,0,123.92
122845,20200523,2020-05-23,10,2,4,4,Organic Word of Mouth,Churned,20220809.0,27,0,418.23
122846,20250102,2025-01-02,1,1,4,1,Organic Word of Mouth,Churned,20250510.0,4,0,61.96
122847,20240210,2024-02-10,1,1,4,5,Organic Word of Mouth,Active,,22,2,692.34
122848,20250325,2025-03-25,13,3,4,1,Social Media Campaign,Active,,9,0,139.41
122849,20231209,2023-12-09,20,4,4,1,Organic Word of Mouth,Churned,20250608.0,18,0,278.82
122850,20200317,2020-03-17,9,2,4,6,Organic Word of Mouth,Active,,69,0,1068.81
122851,20240405,2024-04-05,1,1,4,3,Search & SEO,Active,,20,0,309.8
122852,20230331,2023-03-31,23,4,5,4,Organic Word of Mouth,Active,,33,0,758.67
122853,20230712,2023-07-12,1,1,4,2,Organic Word of Mouth,Churned,20231101.0,4,0,61.96
122854,20200410,2020-04-10,7,2,4,1,Search & SEO,Churned,20230317.0,35,0,542.15
122855,20251007,2025-10-07,14,3,4,3,Search & SEO,Active,,2,0,30.98
122856,20210529,2021-05-29,22,4,5,2,Organic Word of Mouth,Active,,55,0,1264.45
122857,20251027,2025-10-27,13,3,3,1,Search & SEO,Active,,2,0,13.98
122858,20230106,2023-01-06,5,2,4,1,Organic Word of Mouth,Churned,20230509.0,4,0,61.96
122859,20250125,2025-01-25,1,1,3,3,Search & SEO,Active,,11,0,76.89
122860,20201028,2020-10-28,14,3,2,2,ISP / Telco Bundle,Active,,62,0,619.38
122861,20251204,2025-12-04,1,1,4,2,Social Media Campaign,Active,,1,0,15.49
122862,20220316,2022-03-16,1,1,4,2,Referral,Active,,45,0,697.05
122863,20231114,2023-11-14,1,1,4,2,Smart TV Pre-install,Active,,25,0,387.25
122864,20250605,2025-06-05,4,2,3,1,Smart TV Pre-install,Active,,6,0,41.94
122865,20251109,2025-11-09,20,4,3,2,Search & SEO,Active,,1,0,6.99
122866,20240213,2024-02-13,1,1,3,1,Organic Word of Mouth,Active,,22,0,153.78
122867,20230315,2023-03-15,5,2,3,1,Referral,Active,,33,0,230.67
122868,20200610,2020-06-10,1,1,2,3,Organic Word of Mouth,Active,,66,0,659.34
122869,20241103,2024-11-03,3,2,3,1,Organic Word of Mouth,Active,,13,0,90.87
122870,20241130,2024-11-30,11,2,3,2,Organic Word of Mouth,Active,,13,0,90.87
122871,20200406,2020-04-06,1,1,1,1,ISP / Telco Bundle,Active,,68,0,339.32
122872,20220427,2022-04-27,2,1,2,1,Organic Word of Mouth,Active,,44,0,439.56
122873,20200418,2020-04-18,7,2,2,1,Organic Word of Mouth,Active,,68,0,679.32
122874,20210411,2021-04-11,10,2,2,1,ISP / Telco Bundle,Churned,20240620.0,38,0,379.62
122875,20250922,2025-09-22,5,2,3,1,Smart TV Pre-install,Active,,3,0,20.97
122876,20221018,2022-10-18,1,1,4,4,Search & SEO,Active,,38,0,588.62
122877,20250924,2025-09-24,1,1,4,1,Social Media Campaign,Active,,3,1,70.44
122878,20200725,2020-07-25,20,4,4,2,Smart TV Pre-install,Active,,65,0,1006.85
122879,20251224,2025-12-24,14,3,4,1,Social Media Campaign,Active,,1,0,15.49
122880,20250913,2025-09-13,1,1,2,1,Search & SEO,Active,,3,0,29.97
122881,20210702,2021-07-02,1,1,1,1,Referral,Churned,20211229.0,5,0,24.95
122882,20250218,2025-02-18,21,4,3,4,Organic Word of Mouth,Active,,10,0,69.9
122883,20240518,2024-05-18,1,1,4,1,Smart TV Pre-install,Active,,19,0,294.31
122884,20250128,2025-01-28,13,3,4,1,Search & SEO,Churned,20250831.0,7,0,108.43
122885,20241129,2024-11-29,20,4,3,2,ISP / Telco Bundle,Active,,13,0,90.87
122886,20241217,2024-12-17,6,2,1,3,Organic Word of Mouth,Active,,12,0,59.88
122887,20220722,2022-07-22,14,3,4,1,Referral,Active,,41,0,635.09
122888,20230114,2023-01-14,10,2,4,1,Search & SEO,Active,,35,0,542.15
122889,20250521,2025-05-21,1,1,4,1,Search & SEO,Active,,7,0,108.43
122890,20250729,2025-07-29,18,4,3,3,Organic Word of Mouth,Churned,20251121.0,4,0,27.96
122891,20200412,2020-04-12,1,1,2,1,Organic Word of Mouth,Churned,20221013.0,30,0,299.7
122892,20220803,2022-08-03,19,4,5,1,Organic Word of Mouth,Active,,40,0,919.6
122893,20240511,2024-05-11,1,1,4,3,Organic Word of Mouth,Active,,19,1,446.12
122894,20250125,2025-01-25,2,1,5,1,Organic Word of Mouth,Active,,11,0,252.89
122895,20210603,2021-06-03,18,4,4,3,Smart TV Pre-install,Churned,20250125.0,43,0,666.07
122896,20220329,2022-03-29,1,1,5,1,Organic Word of Mouth,Churned,20220713.0,4,0,91.96
122897,20240117,2024-01-17,18,4,4,4,Smart TV Pre-install,Active,,23,0,356.27
122898,20250309,2025-03-09,3,2,5,2,Organic Word of Mouth,Active,,9,0,206.91
122899,20230528,2023-05-28,1,1,3,1,Search & SEO,Active,,31,0,216.69
122900,20250118,2025-01-18,7,2,4,1,Referral,Active,,11,0,170.39
122901,20240405,2024-04-05,3,2,2,2,Organic Word of Mouth,Active,,20,0,199.8
122902,20220822,2022-08-22,1,1,4,2,ISP / Telco Bundle,Active,,40,0,619.6
122903,20250524,2025-05-24,1,1,4,1,ISP / Telco Bundle,Active,,7,0,108.43
122904,20220304,2022-03-04,18,4,4,1,Organic Word of Mouth,Active,,45,0,697.05
122905,20200220,2020-02-20,1,1,2,1,Smart TV Pre-install,Active,,70,0,699.3
122906,20220918,2022-09-18,5,2,4,1,Organic Word of Mouth,Active,,39,0,604.11
122907,20210209,2021-02-09,4,2,2,1,Social Media Campaign,Churned,20251103.0,57,0,569.43
122908,20250402,2025-04-02,19,4,4,2,ISP / Telco Bundle,Active,,8,0,123.92
122909,20231005,2023-10-05,1,1,4,1,Organic Word of Mouth,Active,,26,0,402.74
122910,20231019,2023-10-19,1,1,5,3,Smart TV Pre-install,Active,,26,0,597.74
122911,20220103,2022-01-03,24,4,4,2,Referral,Churned,20220918.0,8,0,123.92
122912,20210125,2021-01-25,16,3,5,2,Social Media Campaign,Active,,59,0,1356.41
122913,20210919,2021-09-19,2,1,4,2,Social Media Campaign,Active,,51,0,789.99
122914,20210123,2021-01-23,9,2,4,1,ISP / Telco Bundle,Churned,20251029.0,57,0,882.93
122915,20230512,2023-05-12,5,2,4,1,Organic Word of Mouth,Active,,31,1,727.88
122916,20250308,2025-03-08,19,4,1,1,Social Media Campaign,Active,,9,0,44.91
122917,20230710,2023-07-10,19,4,4,2,Search & SEO,Active,,29,0,449.21
122918,20230225,2023-02-25,7,2,4,2,Search & SEO,Churned,20250405.0,26,0,402.74
122919,20220517,2022-05-17,14,3,1,1,Search & SEO,Active,,43,0,214.57
122920,20220427,2022-04-27,7,2,4,6,Organic Word of Mouth,Active,,44,0,681.56
122921,20221022,2022-10-22,1,1,5,1,Organic Word of Mouth,Active,,38,0,873.62
122922,20221021,2022-10-21,7,2,2,3,Social Media Campaign,Churned,20230426.0,6,0,59.94
122923,20210417,2021-04-17,7,2,2,3,Organic Word of Mouth,Churned,20231209.0,32,0,319.68
122924,20250629,2025-06-29,6,2,4,2,Organic Word of Mouth,Churned,20251121.0,5,0,77.45
122925,20220507,2022-05-07,3,2,4,2,Smart TV Pre-install,Churned,20230111.0,8,0,123.92
122926,20210218,2021-02-18,13,3,4,1,Search & SEO,Active,,58,0,898.42
122927,20200702,2020-07-02,5,2,5,5,Smart TV Pre-install,Churned,20221030.0,27,0,620.73
122928,20200518,2020-05-18,3,2,5,2,Social Media Campaign,Active,,67,0,1540.33
122929,20220718,2022-07-18,1,1,4,2,Organic Word of Mouth,Churned,20240516.0,22,0,340.78
122930,20220901,2022-09-01,1,1,1,1,Organic Word of Mouth,Churned,20231105.0,14,0,69.86
122931,20210125,2021-01-25,2,1,4,1,Search & SEO,Churned,20220519.0,16,0,247.84
122932,20251127,2025-11-27,14,3,3,2,Social Media Campaign,Active,,1,0,6.99
122933,20210809,2021-08-09,24,4,4,6,ISP / Telco Bundle,Active,,52,0,805.48
122934,20250516,2025-05-16,13,3,3,1,Social Media Campaign,Active,,7,0,48.93
122935,20210305,2021-03-05,15,3,5,5,Social Media Campaign,Active,,57,0,1310.43
122936,20250808,2025-08-08,21,4,5,3,Smart TV Pre-install,Active,,4,0,91.96
122937,20200928,2020-09-28,1,1,1,2,Organic Word of Mouth,Active,,63,0,314.37
122938,20240124,2024-01-24,3,2,3,5,Smart TV Pre-install,Churned,20240420.0,3,0,20.97
122939,20230627,2023-06-27,18,4,3,6,Referral,Active,,30,0,209.7
122940,20220427,2022-04-27,14,3,1,1,Organic Word of Mouth,Active,,44,0,219.56
122941,20200514,2020-05-14,13,3,4,1,Organic Word of Mouth,Active,,67,0,1037.83
122942,20210919,2021-09-19,20,4,4,4,Smart TV Pre-install,Active,,51,0,789.99
122943,20250806,2025-08-06,5,2,3,3,Smart TV Pre-install,Active,,4,0,27.96
122944,20211101,2021-11-01,13,3,2,1,Organic Word of Mouth,Active,,49,0,489.51
122945,20230201,2023-02-01,1,1,4,1,Smart TV Pre-install,Active,,34,0,526.66
122946,20211228,2021-12-28,5,2,4,1,Referral,Active,,48,0,743.52
122947,20250319,2025-03-19,23,4,3,3,Organic Word of Mouth,Active,,9,0,62.91
122948,20210309,2021-03-09,1,1,4,1,Social Media Campaign,Churned,20241122.0,44,0,681.56
122949,20200825,2020-08-25,12,2,2,1,Organic Word of Mouth,Churned,20230424.0,32,0,319.68
122950,20241101,2024-11-01,1,1,5,2,Social Media Campaign,Churned,20250928.0,10,0,229.9
122951,20230623,2023-06-23,1,1,5,1,Search & SEO,Churned,20250911.0,27,0,620.73
122952,20210404,2021-04-04,2,1,4,3,Smart TV Pre-install,Churned,20230727.0,27,0,418.23
122953,20200607,2020-06-07,14,3,4,1,Organic Word of Mouth,Active,,66,0,1022.34
122954,20241115,2024-11-15,1,1,4,2,Organic Word of Mouth,Active,,13,0,201.37
122955,20240502,2024-05-02,1,1,3,1,Social Media Campaign,Churned,20251230.0,19,0,132.81
122956,20211129,2021-11-29,3,2,2,2,Search & SEO,Active,,49,0,489.51
122957,20230626,2023-06-26,20,4,4,1,ISP / Telco Bundle,Churned,20251117.0,29,0,449.21
122958,20220623,2022-06-23,1,1,2,2,Search & SEO,Active,,42,0,419.58
122959,20201228,2020-12-28,18,4,4,1,Organic Word of Mouth,Churned,20250627.0,54,0,836.46
122960,20200113,2020-01-13,4,2,5,6,ISP / Telco Bundle,Active,,71,0,1632.29
122961,20230206,2023-02-06,3,2,3,1,Organic Word of Mouth,Active,,34,0,237.66
122962,20220619,2022-06-19,4,2,4,2,Social Media Campaign,Churned,20240810.0,26,0,402.74
122963,20240521,2024-05-21,1,1,3,1,Smart TV Pre-install,Active,,19,0,132.81
122964,20220521,2022-05-21,1,1,4,1,Search & SEO,Churned,20240311.0,22,0,340.78
122965,20210524,2021-05-24,15,3,4,3,Referral,Active,,55,0,851.95
122966,20200921,2020-09-21,18,4,4,1,Social Media Campaign,Active,,63,0,975.87
122967,20200628,2020-06-28,4,2,2,1,Social Media Campaign,Active,,66,0,659.34
122968,20210419,2021-04-19,17,3,5,1,Organic Word of Mouth,Active,,56,0,1287.44
122969,20200702,2020-07-02,10,2,1,2,Organic Word of Mouth,Active,,65,0,324.35
122970,20240626,2024-06-26,14,3,4,1,Search & SEO,Active,,18,0,278.82
122971,20250505,2025-05-05,3,2,3,1,ISP / Telco Bundle,Active,,7,0,48.93
122972,20200102,2020-01-02,16,3,4,1,Social Media Campaign,Active,,71,0,1099.79
122973,20250420,2025-04-20,1,1,3,6,Organic Word of Mouth,Active,,8,0,55.92
122974,20211124,2021-11-24,1,1,4,1,ISP / Telco Bundle,Active,,49,0,759.01
122975,20200327,2020-03-27,5,2,1,1,ISP / Telco Bundle,Active,,69,0,344.31
122976,20210608,2021-06-08,3,2,5,2,Search & SEO,Active,,54,0,1241.46
122977,20250312,2025-03-12,8,2,3,1,Organic Word of Mouth,Churned,20251110.0,8,0,55.92
122978,20240807,2024-08-07,11,2,5,1,Search & SEO,Active,,16,0,367.84
122979,20200507,2020-05-07,1,1,4,3,Organic Word of Mouth,Churned,20230517.0,36,0,557.64
122980,20211013,2021-10-13,1,1,1,3,Organic Word of Mouth,Churned,20240812.0,34,0,169.66
122981,20210731,2021-07-31,3,2,2,2,Organic Word of Mouth,Churned,20221218.0,17,0,169.83
122982,20230129,2023-01-29,1,1,4,1,Smart TV Pre-install,Churned,20250424.0,27,0,418.23
122983,20240526,2024-05-26,22,4,3,6,Social Media Campaign,Churned,20251222.0,19,0,132.81
122984,20240208,2024-02-08,18,4,4,3,Referral,Active,,22,0,340.78
122985,20241123,2024-11-23,5,2,3,1,ISP / Telco Bundle,Active,,13,0,90.87
122986,20240626,2024-06-26,18,4,4,3,Search & SEO,Active,,18,0,278.82
122987,20241115,2024-11-15,1,1,4,1,Social Media Campaign,Active,,13,0,201.37
122988,20230922,2023-09-22,24,4,2,1,Organic Word of Mouth,Active,,27,0,269.73
122989,20211009,2021-10-09,22,4,4,1,Social Media Campaign,Churned,20230721.0,21,0,325.29
122990,20230806,2023-08-06,1,1,4,1,Organic Word of Mouth,Active,,28,1,657.44
122991,20230916,2023-09-16,12,2,3,3,Organic Word of Mouth,Churned,20241203.0,15,0,104.85
122992,20250711,2025-07-11,2,1,4,2,Smart TV Pre-install,Active,,5,0,77.45
122993,20200503,2020-05-03,14,3,4,2,Social Media Campaign,Active,,67,0,1037.83
122994,20250316,2025-03-16,13,3,3,1,Organic Word of Mouth,Active,,9,0,62.91
122995,20230926,2023-09-26,22,4,5,2,Search & SEO,Churned,20241027.0,13,0,298.87
122996,20250730,2025-07-30,3,2,4,4,Search & SEO,Active,,5,0,77.45
122997,20230803,2023-08-03,9,2,4,2,Smart TV Pre-install,Active,,28,0,433.72
122998,20251007,2025-10-07,5,2,4,1,ISP / Telco Bundle,Active,,2,0,30.98
122999,20210519,2021-05-19,14,3,4,1,ISP / Telco Bundle,Active,,55,0,851.95
123000,20250430,2025-04-30,1,1,4,1,ISP / Telco Bundle,Active,,8,0,123.92
123001,20240520,2024-05-20,15,3,5,2,Smart TV Pre-install,Churned,20251115.0,18,0,413.82
123002,20230701,2023-07-01,7,2,3,5,Referral,Churned,20241130.0,16,0,111.84
123003,20211108,2021-11-08,1,1,1,4,Social Media Campaign,Churned,20231229.0,25,0,124.75
123004,20210310,2021-03-10,7,2,2,2,Referral,Churned,20240131.0,34,0,339.66
123005,20200714,2020-07-14,1,1,4,2,Referral,Active,,65,0,1006.85
123006,20200103,2020-01-03,2,1,5,1,Smart TV Pre-install,Churned,20251009.0,69,0,1586.31
123007,20220601,2022-06-01,5,2,1,1,ISP / Telco Bundle,Active,,42,0,209.58
123008,20250409,2025-04-09,1,1,1,3,Social Media Campaign,Active,,8,0,39.92
123009,20220611,2022-06-11,22,4,4,3,Organic Word of Mouth,Active,,42,0,650.58
123010,20241023,2024-10-23,20,4,3,4,Search & SEO,Active,,14,0,97.86
123011,20210124,2021-01-24,18,4,2,1,Organic Word of Mouth,Active,,59,0,589.41
123012,20200514,2020-05-14,20,4,4,3,Smart TV Pre-install,Active,,67,0,1037.83
123013,20250813,2025-08-13,4,2,4,3,Search & SEO,Active,,4,0,61.96
123014,20200102,2020-01-02,3,2,5,2,Organic Word of Mouth,Churned,20230115.0,36,0,827.64
123015,20250515,2025-05-15,4,2,1,2,Organic Word of Mouth,Active,,7,0,34.93
123016,20211003,2021-10-03,4,2,1,3,Social Media Campaign,Churned,20251012.0,48,0,239.52
123017,20200530,2020-05-30,18,4,4,2,Smart TV Pre-install,Churned,20220504.0,24,0,371.76
123018,20210107,2021-01-07,1,1,2,1,ISP / Telco Bundle,Churned,20210703.0,6,0,59.94
123019,20200225,2020-02-25,4,2,5,3,Social Media Campaign,Churned,20250831.0,66,0,1517.34
123020,20231024,2023-10-24,1,1,1,2,Organic Word of Mouth,Active,,26,0,129.74
123021,20240801,2024-08-01,9,2,5,3,Organic Word of Mouth,Active,,16,0,367.84
123022,20241206,2024-12-06,5,2,5,3,Organic Word of Mouth,Active,,12,0,275.88
123023,20250308,2025-03-08,7,2,5,3,Organic Word of Mouth,Active,,9,0,206.91
123024,20210113,2021-01-13,14,3,1,1,Organic Word of Mouth,Active,,59,0,294.41
123025,20210208,2021-02-08,9,2,5,1,Social Media Campaign,Active,,58,0,1333.42
123026,20210409,2021-04-09,3,2,4,1,Organic Word of Mouth,Active,,56,0,867.44
123027,20250628,2025-06-28,4,2,4,1,Social Media Campaign,Active,,6,0,92.94
123028,20220921,2022-09-21,1,1,2,1,Organic Word of Mouth,Active,,39,0,389.61
123029,20240513,2024-05-13,20,4,4,1,Smart TV Pre-install,Active,,19,0,294.31
123030,20240113,2024-01-13,2,1,4,2,Social Media Campaign,Active,,23,0,356.27
123031,20200706,2020-07-06,1,1,4,1,Smart TV Pre-install,Churned,20211229.0,17,0,263.33
123032,20241125,2024-11-25,5,2,4,2,Search & SEO,Active,,13,0,201.37
123033,20220911,2022-09-11,13,3,4,3,Social Media Campaign,Active,,39,0,604.11
123034,20220508,2022-05-08,13,3,2,1,Organic Word of Mouth,Active,,43,0,429.57
123035,20200925,2020-09-25,13,3,4,1,Social Media Campaign,Active,,63,0,975.87
123036,20220425,2022-04-25,14,3,1,4,Search & SEO,Active,,44,0,219.56
123037,20240310,2024-03-10,1,1,1,1,Organic Word of Mouth,Active,,21,0,104.79
123038,20211105,2021-11-05,16,3,5,1,Organic Word of Mouth,Active,,49,0,1126.51
123039,20220510,2022-05-10,3,2,4,6,Search & SEO,Active,,43,0,666.07
123040,20231216,2023-12-16,2,1,4,2,Search & SEO,Churned,20250716.0,19,0,294.31
123041,20240123,2024-01-23,4,2,5,3,Organic Word of Mouth,Active,,23,2,896.31
123042,20221005,2022-10-05,3,2,4,2,Search & SEO,Churned,20241110.0,25,0,387.25
123043,20220512,2022-05-12,1,1,4,1,Search & SEO,Active,,43,0,666.07
123044,20220122,2022-01-22,3,2,5,1,Social Media Campaign,Churned,20220311.0,2,0,45.98
123045,20220220,2022-02-20,13,3,4,2,Search & SEO,Churned,20221015.0,8,0,123.92
123046,20230801,2023-08-01,1,1,3,1,ISP / Telco Bundle,Active,,28,0,195.72
123047,20210926,2021-09-26,1,1,4,3,Smart TV Pre-install,Churned,20250317.0,42,0,650.58
123048,20240912,2024-09-12,4,2,4,2,Search & SEO,Active,,15,0,232.35
123049,20210218,2021-02-18,2,1,5,2,Search & SEO,Churned,20250523.0,51,0,1172.49
123050,20231231,2023-12-31,6,2,4,1,Social Media Campaign,Active,,24,0,371.76
123051,20230122,2023-01-22,1,1,4,1,Organic Word of Mouth,Churned,20250927.0,32,0,495.68
123052,20201228,2020-12-28,17,3,5,1,Organic Word of Mouth,Active,,60,0,1379.4
123053,20221113,2022-11-13,1,1,5,1,Search & SEO,Churned,20230802.0,9,0,206.91
123054,20240208,2024-02-08,18,4,3,2,ISP / Telco Bundle,Active,,22,0,153.78
123055,20211011,2021-10-11,14,3,2,1,Organic Word of Mouth,Churned,20230414.0,18,0,179.82
123056,20220715,2022-07-15,2,1,5,1,Search & SEO,Active,,41,0,942.59
123057,20240916,2024-09-16,21,4,3,6,Search & SEO,Churned,20250601.0,9,0,62.91
123058,20200324,2020-03-24,13,3,5,3,Smart TV Pre-install,Churned,20221107.0,32,0,735.68
123059,20200802,2020-08-02,1,1,2,5,Smart TV Pre-install,Churned,20210924.0,13,0,129.87
123060,20220413,2022-04-13,13,3,4,4,Smart TV Pre-install,Active,,44,0,681.56
123061,20220220,2022-02-20,18,4,4,5,Search & SEO,Active,,46,0,712.54
123062,20210411,2021-04-11,19,4,4,3,Search & SEO,Active,,56,0,867.44
123063,20240820,2024-08-20,8,2,4,5,Organic Word of Mouth,Active,,16,0,247.84
123064,20220512,2022-05-12,19,4,4,1,Social Media Campaign,Active,,43,0,666.07
123065,20231014,2023-10-14,7,2,3,3,Organic Word of Mouth,Active,,26,0,181.74
123066,20230821,2023-08-21,1,1,1,1,Organic Word of Mouth,Active,,28,0,139.72
123067,20230523,2023-05-23,3,2,4,1,Organic Word of Mouth,Churned,20230918.0,4,0,61.96
123068,20241123,2024-11-23,5,2,3,1,Search & SEO,Active,,13,0,90.87
123069,20230405,2023-04-05,9,2,4,2,Organic Word of Mouth,Churned,20240528.0,13,0,201.37
123070,20230228,2023-02-28,1,1,4,1,Search & SEO,Churned,20241003.0,20,0,309.8
123071,20210202,2021-02-02,20,4,1,1,Social Media Campaign,Churned,20240902.0,43,0,214.57
123072,20240828,2024-08-28,11,2,4,1,Social Media Campaign,Churned,20251221.0,16,0,247.84
123073,20210211,2021-02-11,18,4,5,2,ISP / Telco Bundle,Churned,20250913.0,55,0,1264.45
123074,20230610,2023-06-10,1,1,1,1,Organic Word of Mouth,Active,,30,0,149.7
123075,20231110,2023-11-10,1,1,5,1,Organic Word of Mouth,Active,,25,0,574.75
123076,20250415,2025-04-15,20,4,5,1,Smart TV Pre-install,Active,,8,0,183.92
123077,20200929,2020-09-29,6,2,4,2,Organic Word of Mouth,Active,,63,0,975.87
123078,20200303,2020-03-03,22,4,4,1,Smart TV Pre-install,Active,,69,0,1068.81
123079,20200522,2020-05-22,1,1,2,1,Social Media Campaign,Active,,67,0,669.33
123080,20210312,2021-03-12,7,2,4,1,ISP / Telco Bundle,Churned,20210525.0,2,0,30.98
123081,20200619,2020-06-19,1,1,2,1,Referral,Active,,66,0,659.34
123082,20210715,2021-07-15,1,1,2,1,Social Media Campaign,Active,,53,0,529.47
123083,20210526,2021-05-26,2,1,2,2,Organic Word of Mouth,Churned,20250604.0,49,0,489.51
123084,20200216,2020-02-16,13,3,1,1,ISP / Telco Bundle,Churned,20220123.0,23,0,114.77
123085,20231027,2023-10-27,3,2,4,1,Referral,Active,,26,0,402.74
123086,20200612,2020-06-12,21,4,4,2,Search & SEO,Churned,20240911.0,51,0,789.99
123087,20220816,2022-08-16,1,1,5,1,Social Media Campaign,Churned,20240907.0,25,0,574.75
123088,20220324,2022-03-24,19,4,4,3,Referral,Active,,45,0,697.05
123089,20240613,2024-06-13,14,3,3,1,Search & SEO,Active,,18,0,125.82
123090,20200909,2020-09-09,1,1,4,2,Social Media Campaign,Active,,63,0,975.87
123091,20200312,2020-03-12,3,2,5,1,Social Media Campaign,Churned,20240130.0,46,0,1057.54
123092,20210803,2021-08-03,4,2,4,3,Social Media Campaign,Churned,20211004.0,2,0,30.98
