performance_date_key,year_month,content_id,monthly_hours_viewed_m,monthly_views_m,completion_rate_pct,repeat_view_share_pct,monthly_amortization_usd_m,content_roi_multiplier
20241101,2024-11,354,5.29,0.73,71.2,20.0,0.44,4.37
20241201,2024-12,354,5.09,0.71,71.2,11.0,0.44,4.43
20250101,2025-01,354,5.81,0.81,71.2,8.7,0.44,4.5
20250201,2025-02,354,5.84,0.81,71.2,18.0,0.44,4.56
20250301,2025-03,354,4.86,0.68,71.2,10.8,0.44,4.62
20250401,2025-04,354,5.93,0.82,71.2,11.7,0.44,4.69
20250501,2025-05,354,5.7,0.79,71.2,14.6,0.44,4.75
20250601,2025-06,354,4.82,0.67,71.2,13.5,0.44,4.81
20250701,2025-07,354,5.48,0.76,71.2,12.9,0.44,4.87
20250801,2025-08,354,5.69,0.79,71.2,14.7,0.44,4.94
20250901,2025-09,354,4.68,0.65,71.2,11.5,0.44,4.99
20251001,2025-10,354,4.86,0.68,71.2,19.0,0.44,5.05
20251101,2025-11,354,4.94,0.69,71.2,13.2,0.44,5.1
20251201,2025-12,354,4.97,0.69,71.2,23.8,0.44,5.16
20240501,2024-05,355,172.59,23.97,81.4,18.4,0.74,1.17
20240601,2024-06,355,91.95,12.77,84.3,16.0,0.74,1.8
20240701,2024-07,355,33.41,4.64,75.2,18.5,0.74,2.02
20240801,2024-08,355,28.36,3.94,75.2,11.5,0.74,2.22
20240901,2024-09,355,24.0,3.33,75.2,14.2,0.74,2.38
20241001,2024-10,355,16.87,2.34,75.2,21.3,0.74,2.49
20241101,2024-11,355,14.97,2.08,75.2,14.0,0.74,2.6
20241201,2024-12,355,6.62,0.92,69.9,15.2,0.74,2.64
20250101,2025-01,355,5.96,0.83,69.9,12.1,0.74,2.68
20250201,2025-02,355,5.55,0.77,69.9,8.5,0.74,2.72
20250301,2025-03,355,5.58,0.78,69.9,20.2,0.74,2.76
20250401,2025-04,355,5.27,0.73,69.9,16.0,0.74,2.79
20250501,2025-05,355,5.16,0.72,69.9,23.6,0.74,2.83
20250601,2025-06,355,5.13,0.71,69.9,13.8,0.74,2.86
20250701,2025-07,355,5.47,0.76,69.9,20.4,0.74,2.9
20250801,2025-08,355,5.62,0.78,69.9,23.6,0.74,2.94
20250901,2025-09,355,6.25,0.87,69.9,19.8,0.74,2.98
20251001,2025-10,355,6.43,0.89,69.9,23.1,0.74,3.02
20251101,2025-11,355,6.14,0.85,69.9,10.0,0.74,3.07
20251201,2025-12,355,5.29,0.73,69.9,23.0,0.74,3.1
20220501,2022-05,356,423.41,52.93,84.3,11.3,1.53,1.38
20220601,2022-06,356,206.41,25.8,78.7,18.2,1.53,2.06
20220701,2022-07,356,74.73,9.34,76.0,14.6,1.53,2.3
20220801,2022-08,356,60.56,7.57,76.0,21.4,1.53,2.5
20220901,2022-09,356,54.72,6.84,76.0,11.8,1.53,2.68
20221001,2022-10,356,49.75,6.22,76.0,9.5,1.53,2.84
20221101,2022-11,356,34.59,4.32,76.0,11.3,1.53,2.95
20221201,2022-12,356,14.22,1.78,70.5,11.8,1.53,3.0
20230101,2023-01,356,13.7,1.71,70.5,15.5,1.53,3.04
20230201,2023-02,356,16.33,2.04,70.5,20.3,1.53,3.1
20230301,2023-03,356,17.05,2.13,70.5,19.6,1.53,3.15
20230401,2023-04,356,16.58,2.07,70.5,13.2,1.53,3.21
20230501,2023-05,356,14.02,1.75,70.5,10.1,1.53,3.25
20230601,2023-06,356,12.81,1.6,70.5,19.1,1.53,3.3
20230701,2023-07,356,13.82,1.73,70.5,20.5,1.53,3.34
20230801,2023-08,356,14.26,1.78,70.5,10.7,1.53,3.39
20230901,2023-09,356,15.4,1.93,70.5,23.2,1.53,3.44
20231001,2023-10,356,13.45,1.68,70.5,18.2,1.53,3.48
20231101,2023-11,356,15.12,1.89,70.5,19.7,1.53,3.53
20231201,2023-12,356,13.6,1.7,70.5,23.6,1.53,3.58
20240101,2024-01,356,15.87,1.98,70.5,9.9,1.53,3.63
20240201,2024-02,356,14.11,1.76,70.5,14.2,1.53,3.67
20240301,2024-03,356,14.92,1.86,70.5,17.5,1.53,3.72
20240401,2024-04,356,15.36,1.92,70.5,8.9,1.53,3.77
20240501,2024-05,356,15.78,1.97,70.5,12.8,1.53,3.82
20240601,2024-06,356,14.16,1.77,70.5,22.6,1.53,3.87
20240701,2024-07,356,13.29,1.66,70.5,21.6,1.53,3.91
20240801,2024-08,356,15.93,1.99,70.5,16.3,1.53,3.97
20240901,2024-09,356,13.07,1.63,70.5,10.0,1.53,4.01
20241001,2024-10,356,13.28,1.66,70.5,11.0,1.53,4.05
20241101,2024-11,356,13.25,1.66,70.5,10.7,1.53,4.1
20241201,2024-12,356,13.22,1.65,70.5,21.9,1.53,4.14
20250101,2025-01,356,13.88,1.74,70.5,12.3,1.53,4.18
20250201,2025-02,356,14.73,1.84,70.5,11.6,1.53,4.23
20250301,2025-03,356,16.53,2.07,70.5,18.7,1.53,4.29
20250401,2025-04,356,17.01,2.13,70.5,9.8,1.53,4.34
20250501,2025-05,356,14.64,1.83,70.5,22.9,0.0,4.39
20250601,2025-06,356,12.71,1.59,70.5,10.9,0.0,4.43
20250701,2025-07,356,16.04,2.0,70.5,13.0,0.0,4.48
20250801,2025-08,356,15.49,1.94,70.5,13.5,0.0,4.53
20250901,2025-09,356,16.46,2.06,70.5,15.4,0.0,4.59
20251001,2025-10,356,15.2,1.9,70.5,8.6,0.0,4.64
20251101,2025-11,356,12.69,1.59,70.5,14.1,0.0,4.68
20251201,2025-12,356,13.54,1.69,70.5,10.3,0.0,4.72
20220101,2022-01,357,75.8,6.77,82.7,9.6,0.21,1.84
20220201,2022-02,357,40.52,3.62,85.6,8.9,0.21,2.83
20220301,2022-03,357,12.3,1.1,78.0,8.1,0.21,3.13
20220401,2022-04,357,10.03,0.9,78.0,22.8,0.21,3.37
20220501,2022-05,357,8.9,0.79,78.0,9.4,0.21,3.59
20220601,2022-06,357,8.9,0.79,78.0,19.9,0.21,3.81
20220701,2022-07,357,6.13,0.55,78.0,15.9,0.21,3.95
20220801,2022-08,357,3.23,0.29,72.0,13.6,0.21,4.03
20220901,2022-09,357,3.47,0.31,72.0,8.4,0.21,4.12
20221001,2022-10,357,3.26,0.29,72.0,13.4,0.21,4.2
20221101,2022-11,357,3.52,0.31,72.0,20.6,0.21,4.28
20221201,2022-12,357,3.22,0.29,72.0,9.4,0.21,4.36
20230101,2023-01,357,3.61,0.32,72.0,18.3,0.21,4.45
20230201,2023-02,357,3.36,0.3,72.0,21.7,0.21,4.53
20230301,2023-03,357,2.78,0.25,72.0,17.8,0.21,4.6
20230401,2023-04,357,3.51,0.31,72.0,21.1,0.21,4.68
20230501,2023-05,357,3.02,0.27,72.0,23.2,0.21,4.76
20230601,2023-06,357,3.22,0.29,72.0,18.0,0.21,4.84
20230701,2023-07,357,2.86,0.26,72.0,17.8,0.21,4.9
20230801,2023-08,357,3.27,0.29,72.0,16.3,0.21,4.98
20230901,2023-09,357,3.08,0.27,72.0,16.5,0.21,5.06
20231001,2023-10,357,3.48,0.31,72.0,23.4,0.21,5.14
20231101,2023-11,357,3.15,0.28,72.0,22.7,0.21,5.22
20231201,2023-12,357,3.4,0.3,72.0,15.3,0.21,5.3
20240101,2024-01,357,3.51,0.31,72.0,17.6,0.21,5.39
20240201,2024-02,357,3.39,0.3,72.0,21.7,0.21,5.47
20240301,2024-03,357,3.11,0.28,72.0,11.9,0.21,5.55
20240401,2024-04,357,3.67,0.33,72.0,19.8,0.21,5.64
20240501,2024-05,357,3.56,0.32,72.0,11.4,0.21,5.72
20240601,2024-06,357,3.02,0.27,72.0,18.0,0.21,5.8
20240701,2024-07,357,3.34,0.3,72.0,22.3,0.21,5.88
20240801,2024-08,357,3.4,0.3,72.0,18.4,0.21,5.96
20240901,2024-09,357,3.1,0.28,72.0,22.3,0.21,6.04
20241001,2024-10,357,3.53,0.32,72.0,17.0,0.21,6.12
20241101,2024-11,357,2.87,0.26,72.0,19.6,0.21,6.19
20241201,2024-12,357,3.14,0.28,72.0,11.5,0.21,6.27
20250101,2025-01,357,3.6,0.32,72.0,11.7,0.0,6.35
20250201,2025-02,357,2.84,0.25,72.0,12.0,0.0,6.42
20250301,2025-03,357,3.0,0.27,72.0,11.3,0.0,6.5
20250401,2025-04,357,3.58,0.32,72.0,10.1,0.0,6.58
20250501,2025-05,357,3.63,0.32,72.0,20.7,0.0,6.67
20250601,2025-06,357,3.53,0.32,72.0,20.9,0.0,6.76
20250701,2025-07,357,3.43,0.31,72.0,18.2,0.0,6.84
20250801,2025-08,357,2.95,0.26,72.0,21.7,0.0,6.91
20250901,2025-09,357,3.53,0.32,72.0,17.3,0.0,7.0
20251001,2025-10,357,3.67,0.33,72.0,21.5,0.0,7.09
20251101,2025-11,357,3.1,0.28,72.0,13.4,0.0,7.16
20251201,2025-12,357,3.34,0.3,72.0,12.6,0.0,7.25
20230801,2023-08,358,89.4,9.31,85.8,17.6,0.37,1.22
20230901,2023-09,358,52.93,5.51,86.8,16.6,0.37,1.94
20231001,2023-10,358,15.61,1.63,77.8,8.7,0.37,2.15
20231101,2023-11,358,13.6,1.42,77.8,20.1,0.37,2.34
20231201,2023-12,358,11.72,1.22,77.8,20.9,0.37,2.5
20240101,2024-01,358,11.05,1.15,77.8,16.5,0.37,2.65
20240201,2024-02,358,9.96,1.04,77.8,16.6,0.37,2.79
20240301,2024-03,358,3.61,0.38,71.8,22.5,0.37,2.83
20240401,2024-04,358,3.99,0.42,71.8,8.4,0.37,2.89
20240501,2024-05,358,3.79,0.39,71.8,14.7,0.37,2.94
20240601,2024-06,358,3.68,0.38,71.8,19.0,0.37,2.99
20240701,2024-07,358,4.41,0.46,71.8,21.9,0.37,3.05
20240801,2024-08,358,4.11,0.43,71.8,9.5,0.37,3.11
20240901,2024-09,358,3.81,0.4,71.8,24.0,0.37,3.16
20241001,2024-10,358,3.5,0.36,71.8,15.2,0.37,3.21
20241101,2024-11,358,4.33,0.45,71.8,23.9,0.37,3.27
20241201,2024-12,358,4.0,0.42,71.8,18.8,0.37,3.32
20250101,2025-01,358,4.08,0.42,71.8,23.2,0.37,3.38
20250201,2025-02,358,3.99,0.42,71.8,12.2,0.37,3.43
20250301,2025-03,358,4.37,0.46,71.8,8.5,0.37,3.49
20250401,2025-04,358,3.45,0.36,71.8,18.4,0.37,3.54
20250501,2025-05,358,3.71,0.39,71.8,22.4,0.37,3.59
20250601,2025-06,358,4.59,0.48,71.8,22.8,0.37,3.65
20250701,2025-07,358,4.46,0.46,71.8,15.8,0.37,3.71
20250801,2025-08,358,4.17,0.43,71.8,8.5,0.37,3.77
20250901,2025-09,358,3.96,0.41,71.8,15.7,0.37,3.82
20251001,2025-10,358,3.54,0.37,71.8,15.5,0.37,3.87
20251101,2025-11,358,3.61,0.38,71.8,8.8,0.37,3.92
20251201,2025-12,358,3.69,0.38,71.8,19.3,0.37,3.97
20241101,2024-11,359,83.38,14.89,81.8,15.1,0.62,0.68
20241201,2024-12,359,56.18,10.03,77.8,10.9,0.62,1.13
20250101,2025-01,359,16.53,2.95,75.0,8.9,0.62,1.27
20250201,2025-02,359,15.77,2.82,75.0,21.9,0.62,1.39
20250301,2025-03,359,14.62,2.61,75.0,22.4,0.62,1.51
20250401,2025-04,359,12.32,2.2,75.0,12.5,0.62,1.61
20250501,2025-05,359,8.47,1.51,75.0,21.2,0.62,1.68
20250601,2025-06,359,3.28,0.59,69.8,10.1,0.62,1.71
20250701,2025-07,359,3.32,0.59,69.8,23.8,0.62,1.73
20250801,2025-08,359,2.94,0.52,69.8,20.1,0.62,1.76
20250901,2025-09,359,3.44,0.61,69.8,12.5,0.62,1.79
20251001,2025-10,359,3.49,0.62,69.8,14.3,0.62,1.81
20251101,2025-11,359,3.53,0.63,69.8,11.8,0.62,1.84
20251201,2025-12,359,3.69,0.66,69.8,23.6,0.62,1.87
20250501,2025-05,360,106.93,8.91,86.8,8.7,0.37,1.45
20250601,2025-06,360,61.47,5.12,81.7,22.9,0.37,2.28
20250701,2025-07,360,26.6,2.22,78.0,18.4,0.37,2.64
20250801,2025-08,360,21.75,1.81,78.0,8.9,0.37,2.93
20250901,2025-09,360,16.39,1.37,78.0,12.7,0.37,3.16
20251001,2025-10,360,15.16,1.26,78.0,19.7,0.37,3.36
20251101,2025-11,360,10.89,0.91,78.0,23.3,0.37,3.51
20251201,2025-12,360,6.01,0.5,72.0,20.6,0.37,3.59
20240901,2024-09,361,46.48,25.82,80.7,8.4,0.28,0.83
20241001,2024-10,361,26.09,14.49,82.8,12.9,0.28,1.29
20241101,2024-11,361,9.8,5.44,75.2,13.9,0.28,1.47
20241201,2024-12,361,6.57,3.65,75.2,11.4,0.28,1.59
20250101,2025-01,361,5.47,3.04,75.2,22.9,0.28,1.68
20250201,2025-02,361,6.03,3.35,75.2,9.7,0.28,1.79
20250301,2025-03,361,5.27,2.93,75.2,19.0,0.28,1.88
20250401,2025-04,361,1.61,0.89,69.9,11.7,0.28,1.91
20250501,2025-05,361,1.67,0.93,69.9,17.8,0.28,1.94
20250601,2025-06,361,1.42,0.79,69.9,10.0,0.28,1.97
20250701,2025-07,361,1.53,0.85,69.9,18.4,0.28,1.99
20250801,2025-08,361,1.51,0.84,69.9,9.4,0.28,2.02
20250901,2025-09,361,1.43,0.79,69.9,19.2,0.28,2.05
20251001,2025-10,361,1.81,1.01,69.9,12.9,0.28,2.08
20251101,2025-11,361,1.68,0.93,69.9,21.9,0.28,2.11
20251201,2025-12,361,1.61,0.89,69.9,21.2,0.28,2.14
20230601,2023-06,362,115.78,18.09,88.0,22.7,0.36,1.62
20230701,2023-07,362,60.23,9.41,82.6,21.0,0.36,2.46
20230801,2023-08,362,20.55,3.21,77.6,21.0,0.36,2.74
20230901,2023-09,362,16.31,2.55,77.6,15.5,0.36,2.97
20231001,2023-10,362,16.9,2.64,77.6,14.6,0.36,3.21
20231101,2023-11,362,12.66,1.98,77.6,9.7,0.36,3.38
20231201,2023-12,362,12.45,1.95,77.6,18.6,0.36,3.56
20240101,2024-01,362,5.52,0.86,71.7,11.3,0.36,3.63
20240201,2024-02,362,4.89,0.76,71.7,20.9,0.36,3.7
20240301,2024-03,362,4.99,0.78,71.7,18.2,0.36,3.77
20240401,2024-04,362,5.01,0.78,71.7,20.9,0.36,3.84
20240501,2024-05,362,5.13,0.8,71.7,21.4,0.36,3.91
20240601,2024-06,362,5.8,0.91,71.7,23.2,0.36,3.99
20240701,2024-07,362,5.88,0.92,71.7,14.6,0.36,4.08
20240801,2024-08,362,5.83,0.91,71.7,9.3,0.36,4.16
20240901,2024-09,362,4.4,0.69,71.7,12.4,0.36,4.22
20241001,2024-10,362,5.34,0.83,71.7,19.7,0.36,4.29
20241101,2024-11,362,5.45,0.85,71.7,8.1,0.36,4.37
20241201,2024-12,362,4.51,0.7,71.7,19.0,0.36,4.43
20250101,2025-01,362,4.55,0.71,71.7,11.3,0.36,4.5
20250201,2025-02,362,5.61,0.88,71.7,14.4,0.36,4.57
20250301,2025-03,362,5.21,0.81,71.7,11.6,0.36,4.65
20250401,2025-04,362,4.82,0.75,71.7,17.4,0.36,4.71
20250501,2025-05,362,5.5,0.86,71.7,11.2,0.36,4.79
20250601,2025-06,362,4.91,0.77,71.7,12.4,0.36,4.86
20250701,2025-07,362,5.77,0.9,71.7,21.6,0.36,4.94
20250801,2025-08,362,4.95,0.77,71.7,16.7,0.36,5.01
20250901,2025-09,362,5.88,0.92,71.7,23.3,0.36,5.09
20251001,2025-10,362,5.44,0.85,71.7,12.6,0.36,5.17
20251101,2025-11,362,5.41,0.85,71.7,19.8,0.36,5.24
20251201,2025-12,362,5.24,0.82,71.7,19.1,0.36,5.32
20240901,2024-09,363,188.79,104.88,90.8,8.2,0.7,1.35
20241001,2024-10,363,88.64,49.24,78.4,9.6,0.7,1.98
20241101,2024-11,363,32.46,18.03,78.4,9.2,0.7,2.21
20241201,2024-12,363,32.03,17.79,78.4,19.6,0.7,2.44
20250101,2025-01,363,28.11,15.62,78.4,12.2,0.7,2.64
20250201,2025-02,363,21.67,12.04,78.4,22.8,0.7,2.8
20250301,2025-03,363,18.57,10.32,78.4,22.9,0.7,2.93
20250401,2025-04,363,9.87,5.48,72.3,15.5,0.7,3.0
20250501,2025-05,363,8.63,4.79,72.3,18.8,0.7,3.06
20250601,2025-06,363,8.51,4.73,72.3,8.7,0.7,3.12
20250701,2025-07,363,7.95,4.42,72.3,23.4,0.7,3.18
20250801,2025-08,363,9.24,5.13,72.3,23.5,0.7,3.25
20250901,2025-09,363,8.71,4.84,72.3,21.6,0.7,3.31
20251001,2025-10,363,8.37,4.65,72.3,17.2,0.7,3.37
20251101,2025-11,363,9.48,5.27,72.3,23.8,0.7,3.44
20251201,2025-12,363,8.56,4.76,72.3,11.1,0.7,3.5
20230201,2023-02,364,39.22,3.06,82.8,20.8,0.27,0.73
20230301,2023-03,364,21.36,1.67,80.5,20.3,0.27,1.12
20230401,2023-04,364,8.94,0.7,74.8,21.0,0.27,1.29
20230501,2023-05,364,7.53,0.59,74.8,18.2,0.27,1.43
20230601,2023-06,364,6.19,0.48,74.8,16.5,0.27,1.54
20230701,2023-07,364,4.64,0.36,74.8,10.2,0.27,1.63
20230801,2023-08,364,4.08,0.32,74.8,10.8,0.27,1.71
20230901,2023-09,364,1.22,0.1,69.6,11.7,0.27,1.73
20231001,2023-10,364,1.51,0.12,69.6,12.9,0.27,1.76
20231101,2023-11,364,1.51,0.12,69.6,21.6,0.27,1.79
20231201,2023-12,364,1.54,0.12,69.6,17.8,0.27,1.81
20240101,2024-01,364,1.45,0.11,69.6,22.2,0.27,1.84
20240201,2024-02,364,1.59,0.12,69.6,18.2,0.27,1.87
20240301,2024-03,364,1.33,0.1,69.6,17.6,0.27,1.89
20240401,2024-04,364,1.2,0.09,69.6,16.7,0.27,1.92
20240501,2024-05,364,1.42,0.11,69.6,14.6,0.27,1.94
20240601,2024-06,364,1.23,0.1,69.6,10.7,0.27,1.97
20240701,2024-07,364,1.42,0.11,69.6,15.6,0.27,1.99
20240801,2024-08,364,1.42,0.11,69.6,19.6,0.27,2.02
20240901,2024-09,364,1.38,0.11,69.6,22.6,0.27,2.04
20241001,2024-10,364,1.26,0.1,69.6,17.0,0.27,2.07
20241101,2024-11,364,1.54,0.12,69.6,20.9,0.27,2.1
20241201,2024-12,364,1.32,0.1,69.6,22.7,0.27,2.12
20250101,2025-01,364,1.56,0.12,69.6,13.1,0.27,2.15
20250201,2025-02,364,1.37,0.11,69.6,18.4,0.27,2.18
20250301,2025-03,364,1.58,0.12,69.6,22.2,0.27,2.2
20250401,2025-04,364,1.38,0.11,69.6,12.8,0.27,2.23
20250501,2025-05,364,1.39,0.11,69.6,19.0,0.27,2.26
20250601,2025-06,364,1.33,0.1,69.6,8.7,0.27,2.28
20250701,2025-07,364,1.42,0.11,69.6,23.6,0.27,2.31
20250801,2025-08,364,1.41,0.11,69.6,21.1,0.27,2.33
20250901,2025-09,364,1.39,0.11,69.6,19.4,0.27,2.36
20251001,2025-10,364,1.49,0.12,69.6,19.9,0.27,2.39
20251101,2025-11,364,1.44,0.11,69.6,14.9,0.27,2.41
20251201,2025-12,364,1.51,0.12,69.6,11.3,0.27,2.44
20240101,2024-01,365,124.75,12.99,88.4,10.3,0.4,1.57
20240201,2024-02,365,59.22,6.17,80.6,18.6,0.4,2.32
20240301,2024-03,365,20.31,2.12,77.2,18.4,0.4,2.57
20240401,2024-04,365,21.7,2.26,77.2,14.4,0.4,2.84
20240501,2024-05,365,15.01,1.56,77.2,9.0,0.4,3.03
20240601,2024-06,365,14.44,1.5,77.2,16.6,0.4,3.22
20240701,2024-07,365,12.39,1.29,77.2,20.2,0.4,3.37
20240801,2024-08,365,5.72,0.6,71.4,8.0,0.4,3.44
20240901,2024-09,365,5.04,0.52,71.4,10.0,0.4,3.51
20241001,2024-10,365,4.63,0.48,71.4,8.5,0.4,3.56
20241101,2024-11,365,5.86,0.61,71.4,9.2,0.4,3.64
20241201,2024-12,365,5.84,0.61,71.4,10.7,0.4,3.71
20250101,2025-01,365,5.25,0.55,71.4,14.3,0.4,3.78
20250201,2025-02,365,4.74,0.49,71.4,16.3,0.4,3.84
20250301,2025-03,365,4.76,0.5,71.4,14.3,0.4,3.9
20250401,2025-04,365,4.51,0.47,71.4,10.1,0.4,3.95
20250501,2025-05,365,5.12,0.53,71.4,15.5,0.4,4.02
20250601,2025-06,365,5.45,0.57,71.4,19.6,0.4,4.09
20250701,2025-07,365,5.46,0.57,71.4,10.5,0.4,4.16
20250801,2025-08,365,5.23,0.54,71.4,23.1,0.4,4.22
20250901,2025-09,365,4.78,0.5,71.4,10.6,0.4,4.28
20251001,2025-10,365,4.68,0.49,71.4,14.4,0.4,4.34
20251101,2025-11,365,4.59,0.48,71.4,21.9,0.4,4.4
20251201,2025-12,365,5.38,0.56,71.4,12.5,0.4,4.47
20210501,2021-05,366,158.47,88.04,82.2,10.9,0.46,1.71
20210601,2021-06,366,88.19,48.99,81.6,16.1,0.46,2.66
20210701,2021-07,366,32.69,18.16,77.8,20.4,0.46,3.01
20210801,2021-08,366,23.68,13.16,77.8,13.8,0.46,3.27
20210901,2021-09,366,20.05,11.14,77.8,13.5,0.46,3.48
20211001,2021-10,366,17.37,9.65,77.8,17.8,0.46,3.67
20211101,2021-11,366,13.88,7.71,77.8,13.3,0.46,3.82
20211201,2021-12,366,6.47,3.59,71.8,18.5,0.46,3.89
20220101,2022-01,366,6.08,3.38,71.8,13.3,0.46,3.95
20220201,2022-02,366,6.02,3.34,71.8,21.4,0.46,4.02
20220301,2022-03,366,7.8,4.33,71.8,15.8,0.46,4.1
20220401,2022-04,366,6.85,3.81,71.8,23.8,0.46,4.18
20220501,2022-05,366,7.82,4.34,71.8,18.3,0.46,4.26
20220601,2022-06,366,6.2,3.44,71.8,20.2,0.46,4.33
20220701,2022-07,366,6.7,3.72,71.8,15.2,0.46,4.4
20220801,2022-08,366,7.75,4.31,71.8,13.1,0.46,4.48
20220901,2022-09,366,7.12,3.96,71.8,16.9,0.46,4.56
20221001,2022-10,366,6.0,3.33,71.8,9.7,0.46,4.63
20221101,2022-11,366,7.8,4.33,71.8,9.3,0.46,4.71
20221201,2022-12,366,7.0,3.89,71.8,13.7,0.46,4.78
20230101,2023-01,366,7.4,4.11,71.8,15.6,0.46,4.86
20230201,2023-02,366,7.68,4.27,71.8,20.4,0.46,4.95
20230301,2023-03,366,6.76,3.76,71.8,11.9,0.46,5.02
20230401,2023-04,366,6.23,3.46,71.8,17.2,0.46,5.09
20230501,2023-05,366,6.27,3.48,71.8,14.5,0.46,5.16
20230601,2023-06,366,7.19,3.99,71.8,16.0,0.46,5.23
20230701,2023-07,366,7.73,4.29,71.8,15.8,0.46,5.32
20230801,2023-08,366,7.05,3.92,71.8,15.1,0.46,5.39
20230901,2023-09,366,7.09,3.94,71.8,18.7,0.46,5.47
20231001,2023-10,366,7.53,4.18,71.8,9.8,0.46,5.55
20231101,2023-11,366,7.05,3.92,71.8,23.5,0.46,5.63
20231201,2023-12,366,6.89,3.83,71.8,17.8,0.46,5.7
20240101,2024-01,366,6.65,3.69,71.8,15.1,0.46,5.77
20240201,2024-02,366,6.03,3.35,71.8,22.2,0.46,5.84
20240301,2024-03,366,7.39,4.11,71.8,23.5,0.46,5.92
20240401,2024-04,366,6.95,3.86,71.8,11.4,0.46,5.99
20240501,2024-05,366,5.91,3.28,71.8,8.6,0.0,6.05
20240601,2024-06,366,7.23,4.02,71.8,9.5,0.0,6.13
20240701,2024-07,366,6.64,3.69,71.8,23.7,0.0,6.2
20240801,2024-08,366,7.04,3.91,71.8,17.4,0.0,6.28
20240901,2024-09,366,7.88,4.38,71.8,21.1,0.0,6.36
20241001,2024-10,366,7.48,4.16,71.8,19.8,0.0,6.45
20241101,2024-11,366,7.34,4.08,71.8,9.0,0.0,6.52
20241201,2024-12,366,5.99,3.33,71.8,10.9,0.0,6.59
20250101,2025-01,366,7.35,4.08,71.8,19.2,0.0,6.67
20250201,2025-02,366,6.73,3.74,71.8,22.7,0.0,6.74
20250301,2025-03,366,7.16,3.98,71.8,19.4,0.0,6.82
20250401,2025-04,366,7.39,4.11,71.8,21.4,0.0,6.9
20250501,2025-05,366,7.59,4.22,71.8,8.3,0.0,6.98
20250601,2025-06,366,5.98,3.32,71.8,9.7,0.0,7.04
20250701,2025-07,366,7.88,4.38,71.8,17.0,0.0,7.13
20250801,2025-08,366,7.62,4.23,71.8,18.6,0.0,7.21
20250901,2025-09,366,7.59,4.22,71.8,18.2,0.0,7.29
20251001,2025-10,366,7.22,4.01,71.8,18.4,0.0,7.37
20251101,2025-11,366,6.13,3.41,71.8,20.6,0.0,7.44
20251201,2025-12,366,6.49,3.61,71.8,21.7,0.0,7.51
20220701,2022-07,367,72.53,40.29,90.2,23.3,0.24,1.48
20220801,2022-08,367,41.93,23.29,84.4,22.2,0.24,2.34
20220901,2022-09,367,12.6,7.0,77.4,14.8,0.24,2.6
20221001,2022-10,367,10.9,6.06,77.4,14.8,0.24,2.82
20221101,2022-11,367,11.14,6.19,77.4,9.6,0.24,3.05
20221201,2022-12,367,9.87,5.48,77.4,8.2,0.24,3.25
20230101,2023-01,367,8.67,4.82,77.4,18.0,0.24,3.43
20230201,2023-02,367,3.58,1.99,71.5,21.0,0.24,3.5
20230301,2023-03,367,3.09,1.72,71.5,21.3,0.24,3.57
20230401,2023-04,367,3.21,1.78,71.5,20.1,0.24,3.63
20230501,2023-05,367,3.43,1.91,71.5,10.2,0.24,3.7
20230601,2023-06,367,3.41,1.89,71.5,10.5,0.24,3.77
20230701,2023-07,367,3.82,2.12,71.5,16.2,0.24,3.85
20230801,2023-08,367,3.04,1.69,71.5,16.8,0.24,3.91
20230901,2023-09,367,3.03,1.68,71.5,23.8,0.24,3.97
20231001,2023-10,367,2.92,1.62,71.5,21.9,0.24,4.03
20231101,2023-11,367,2.88,1.6,71.5,23.7,0.24,4.09
20231201,2023-12,367,3.52,1.96,71.5,19.2,0.24,4.16
20240101,2024-01,367,3.19,1.77,71.5,17.2,0.24,4.23
20240201,2024-02,367,3.1,1.72,71.5,24.0,0.24,4.29
20240301,2024-03,367,3.01,1.67,71.5,21.4,0.24,4.35
20240401,2024-04,367,3.73,2.07,71.5,20.7,0.24,4.43
20240501,2024-05,367,3.83,2.13,71.5,19.1,0.24,4.51
20240601,2024-06,367,3.21,1.78,71.5,10.3,0.24,4.57
20240701,2024-07,367,3.66,2.03,71.5,12.9,0.24,4.65
20240801,2024-08,367,3.75,2.08,71.5,13.2,0.24,4.73
20240901,2024-09,367,3.55,1.97,71.5,14.7,0.24,4.8
20241001,2024-10,367,3.27,1.82,71.5,20.2,0.24,4.87
20241101,2024-11,367,3.37,1.87,71.5,16.0,0.24,4.93
20241201,2024-12,367,3.29,1.83,71.5,23.2,0.24,5.0
20250101,2025-01,367,3.45,1.92,71.5,13.8,0.24,5.07
20250201,2025-02,367,3.6,2.0,71.5,22.0,0.24,5.15
20250301,2025-03,367,3.36,1.87,71.5,18.1,0.24,5.21
20250401,2025-04,367,2.87,1.59,71.5,20.0,0.24,5.27
20250501,2025-05,367,2.93,1.63,71.5,9.7,0.24,5.33
20250601,2025-06,367,3.54,1.97,71.5,17.5,0.24,5.41
20250701,2025-07,367,3.25,1.81,71.5,21.0,0.0,5.47
20250801,2025-08,367,3.84,2.13,71.5,19.2,0.0,5.55
20250901,2025-09,367,3.77,2.09,71.5,14.7,0.0,5.63
20251001,2025-10,367,3.08,1.71,71.5,16.8,0.0,5.69
20251101,2025-11,367,3.56,1.98,71.5,11.9,0.0,5.76
20251201,2025-12,367,3.54,1.97,71.5,22.6,0.0,5.84
